Flowchart,Node,Node_content,Pattern,Answer,User_response,isOnTopic,isAnswered,isUncertain,actualAnswer
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""Hmm, I'm not entirely sure. I try to get some movement in, but I couldn't say for certain whether it qualifies as 'regular' exercise. It's something I could probably do better at, to be frank.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I'm sorry, I didn't catch that. Could you please repeat the question? I was just admiring the lovely weather we're having today.""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Exercise? Oh, I'm more of a couch potato myself. But have you tried the new caf̩ down the street? They have the most delightful pastries.""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Exercise? Hmm, let me think. Do you know, I've been meaning to reorganize my sock drawer for ages. It's gotten a bit out of hand, to be honest.""",No,No,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Exercise? Well, I did just buy a new book that's been on my reading list for ages. Maybe I'll curl up with that instead of going for a jog.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Exercise? You know, I've been meaning to take up a new hobby. Have you ever tried your hand at origami? I hear it's quite relaxing.""",No,No,No,
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, I am.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, that's correct.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, I am taking medication.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, I do take medication.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,Yes,"""Yes, I have some prescriptions.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I'm currently taking a daily prescription for high blood pressure and a multivitamin supplement.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Absolutely, I'm on a few different medications. I have a prescription for diabetes that I take twice a day, as well as an inhaler for my asthma that I use as needed.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am taking medication. I have a few different prescriptions - one for my thyroid condition, another for anxiety, and I also take a daily baby aspirin.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, I am. I take a couple different medications - a statin for my cholesterol and a pain reliever for my arthritis flare-ups.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,Yes,"""Yes, that's correct. I'm currently prescribed an antidepressant medication that I take every morning, as well as a sleep aid that I use a few times a week.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Yeah, I'm on a couple of things right now, but I'm not entirely sure what they're all called.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""Uh, I think so? I know I've been taking some stuff, but I'd have to double-check the labels to be certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I believe I am, yes. There are a few different prescriptions I've been picking up lately.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I am, I'm pretty sure. I've got a few different medications I've been taking, but I can't recall all the names off the top of my head.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,Yes,"""I am taking some medication, I believe. I'd have to look at the bottles to give you the specifics, but I know there are a few things I've been prescribed.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""No, I'm not on any medication.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""Nope, no medications for me.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""No, I don't take any pills or prescriptions.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""Nah, I'm not currently on any meds.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and minimalistic,No,"""No, nothing like that.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I'm not on any medications right now. I try to manage my health through diet and exercise instead of relying on prescriptions.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""Nope, I don't take any pills or anything like that. I'm doing alright without needing any kind of medication at the moment.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No medication for me, thanks. I've been feeling pretty good lately and haven't needed to take anything.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""No, I'm not on any kind of medication at the moment. My doctor and I decided it would be best for me to hold off on prescriptions for now.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,conclusive and descriptive,No,"""Negative, I'm not taking anything. I try to avoid medications when I can and only use them if absolutely necessary.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""No, not that I'm aware of. I don't think I'm on any medications right now.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""Hmm, I don't believe so. If I am, it's nothing that I can recall at the moment.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""No, not to my knowledge. I'd have to double-check, but I don't believe I'm taking anything.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""No, I don't believe I'm on any medications at the moment. I'd have to check to be sure, though.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,vague or partially conclusive,No,"""No, not that I know of. I can't say for certain, but I don't think I'm taking anything right now.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""Hmm, to be honest, I'm not entirely sure. I take a few different things, but I'd have to double-check to give you a definite answer.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""You know, I can't recall off the top of my head. I have a few prescriptions, but I'd have to look at the bottles to say for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""That's a good question. I do have some medications, but I'm not positive which ones at the moment. Let me think about that for a second...""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""Gosh, I'm not entirely sure. I know I have a few different medications, but I'd have to go through them to give you a complete list. Sorry, I can't give you a straightforward answer on that one.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,inconclusive,not answered,"""Hm, let me think about that... I do take some medications, but I can't remember the specifics right now. I'd have to check my records to give you a definite response.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""I'm sorry, did you say something? I was just admiring the lovely weather we're having today. Isn't it just glorious?""",No,No,No,
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Medication? Oh, I don't know, I'm more of a tea person myself. Have you tried the new chamomile blend from that little shop downtown? It's absolutely divine.""",No,No,No,
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Medication? Hmm, that reminds me, I really need to get my car in for a tune-up. The engine's been sounding a bit off lately. Do you happen to know a good mechanic in the area?""",No,No,No,No
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Medication? Well, now that you mention it, I've been meaning to redecorate my living room. Do you have any thoughts on accent colors that would really make the space pop?""",No,No,No,
Feeling Generally Ill Flowchart,N10,Are you taking any medication?,irrelevant,off-topic,"""Medication? Goodness, I'm afraid I don't have time for that. I'm far too busy planning my next vacation. Have you ever been to the Bahamas? I hear the beaches are simply breathtaking.""",No,No,No,
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, I have.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Absolutely, I have.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, that's correct.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, that's happened to me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,Yes,"""Yes, without even trying.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I've actually lost about 15 pounds in the last 2 months without really doing anything different. It just kind of happened on its own, which is a bit concerning to me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Absolutely, I've dropped over 12 pounds in the last 6 weeks without making any conscious effort to lose weight. It's been a pretty dramatic and unexpected change.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Yes, I have. I've lost close to 10 pounds in the last 3 weeks without trying at all. I'm not sure what's causing it, but the weight has just been coming off on its own.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""You know, I have lost a significant amount of weight recently without intending to. I'd say I'm down around 14 pounds in the last 2 months, and I haven't changed my diet or exercise routine at all.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,Yes,"""Definitely, I've lost about 11 pounds in the past 8 weeks without putting in any extra effort. It's been a pretty sudden and unexplained weight loss for me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Well, I'm not sure, but I think I may have lost a good amount of weight recently without really trying. It's been kind of noticeable, but I can't say for sure if it's 10 pounds or more.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I've definitely noticed my clothes fitting a bit looser lately. I'm not positive, but it seems like I might have dropped a decent amount of weight in the past couple of months without really doing anything different.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""Hmm, you know, now that you mention it, I guess I have lost some weight recently. I'm not sure exactly how much, but it feels like it could be 10 pounds or so, and I haven't been actively trying to lose weight.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I think so, yeah. I mean, the scale has been showing a lower number, but I can't say for certain if it's 10 pounds or more. It's been happening without me really making any changes to my diet or exercise routine.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,Yes,"""I believe so, yes. My weight has been going down a bit, but I'm not sure of the exact amount. It seems to have happened kind of gradually without me intentionally trying to lose weight.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"No, I haven't.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"No, not at all.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"Nope, no weight loss for me.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"No, nothing like that.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and minimalistic,No,"Definitely not, I haven't lost any weight.",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven't lost a significant amount of weight without trying. My weight has been pretty stable over the past couple of months.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, definitely not. I haven't noticed any unintentional weight loss recently. My clothes still fit the same as they have been.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven't dropped a lot of weight unexpectedly. I've been maintaining my usual weight and haven't made any changes to my diet or exercise routine.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, I haven't experienced any sudden, unintentional weight loss. My weight has been consistent, and I haven't been trying to lose pounds.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,conclusive and descriptive,No,"""No, that hasn't been the case for me. My weight has stayed about the same over the past several weeks. I haven't noticed any dramatic, unintentional changes.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, I don't think so. I mean, I haven't really noticed any significant weight loss lately.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""Not that I'm aware of. My weight has been pretty stable as far as I can tell.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, I don't believe I've lost that much weight without trying. I haven't really been paying close attention to the scale.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""I'm not sure, to be honest. I haven't really noticed a big change in my weight recently.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,vague or partially conclusive,No,"""No, I don't think I've lost that much weight unexpectedly. My clothes still seem to fit the same way they have been.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""You know, I'm not entirely sure. I've noticed my clothes fitting a bit differently, but I can't say for certain if I've lost 10 pounds or more in the past 10 weeks without really trying. I'd have to check my weight to give you a more definitive answer.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Hmm, that's a good question. I haven't really been keeping track of my weight lately, so I couldn't say for sure if I've lost a significant amount without trying. I suppose it's possible, but I'd need to step on a scale to know for certain.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""To be honest, I'm not really sure. I haven't been paying close attention to the numbers on the scale, so I can't say with confidence whether I've lost 10 pounds or more in the last 10 weeks without trying. It's possible, but I don't have enough information to give you a clear answer.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""That's a tricky one. I've noticed some changes in how my clothes fit, but I haven't actually weighed myself recently. So I can't say for sure if I've lost 10 pounds or more without really trying. It's something I'd have to check to give you a definitive response.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,inconclusive,not answered,"""Hmm, I'm not entirely sure about that. I haven't been closely monitoring my weight, so I can't say with certainty whether I've lost 10 pounds or more in the past 10 weeks without trying. It's possible, but I'd need to take a closer look to give you a more definitive answer.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""That's interesting, but have you tried our new herbal tea? It's said to have all sorts of health benefits.""",No,No,No,
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""Weight loss can be a tricky thing. Have you considered taking up a new hobby like gardening? It's a great way to stay active.""",No,No,No,
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""Hmm, unintentional weight loss can sometimes be a sign of an underlying issue. Have you thought about getting a massage? It can be very relaxing.""",No,No,No,
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""I see. You know, I've been meaning to recommend this new fitness tracker to everyone. It's really helped me stay on top of my step count.""",No,No,No,
Feeling Generally Ill Flowchart,N11,Have you lost a lot of weight (10 or more pounds in 10 weeks or less) without trying?,irrelevant,off-topic,"""I see. You know, I heard about this great new recipe for homemade granola bars. They're perfect for a healthy snack. Would you like the recipe?""",No,No,No,
