Flowchart,Node,Node_content,Pattern,Answer,User_response,isOnTopic,isAnswered,isUncertain,actualAnswer
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Not really.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nope.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,I don't.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,Nah.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and minimalistic,No,I haven't been.,Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I do! I make it a point to hit the gym at least four times a week. I find it really helps me manage stress and keeps my energy levels up throughout the day.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Absolutely, I try to go for a jog every morning before work. It's become a routine for me, and I really enjoy starting my day with some fresh air and movement.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""For sure, I attend a yoga class twice a week and also do some strength training at home. It's been great for my flexibility and overall well-being.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Yes, I love staying active. I usually play tennis on the weekends and take a couple of spin classes during the week. It keeps me feeling fit and healthy.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,Yes,"""Definitely, I walk my dog every evening for about an hour, and I also do a Pilates session a few times a week. It's a nice balance that works well for me.""",Yes,Yes,No,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Not really, I used to go for walks a few times a week, but I've been so busy with work lately that I haven't kept up with it.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""No, I don't. I know I should, but between taking care of the kids and my job, I just can't seem to find the time.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Honestly, no. I tried joining a gym last year, but I just couldn't stick with it. I guess I'm not much of a fitness person.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""Nope, I haven't been exercising. I had a routine going a while back, but I stopped after I hurt my knee and never got back into it.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,conclusive and descriptive,No,"""I wish I could say yes, but no, I don't exercise regularly. I always plan to start, but something always comes up.""",Yes,Yes,No,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""Yeah, I try to get some exercise in most weeks, but it kind of depends on my schedule.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I do my best to stay active, though sometimes life gets in the way, you know?""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""For the most part, yes, I keep up with it, but there are definitely weeks I miss.""",Yes,Yes,Yes,Yes
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I would say so, but it really varies depending on how busy I am.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,Yes,"""I usually manage to fit it in, though not as consistently as I'd like.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Well, I try to get moving when I can, but I wouldn't say it's a regular thing for me.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""Not really, but I do walk around a bit when I have the time.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I mean, I have good intentions, but it doesn't always happen as often as I'd like.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I wouldn't call it a routine, but I do some activities here and there.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,vague or partially conclusive,No,"""I guess not consistently, but I do try to stay active when possible.""",Yes,Yes,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""Well, I try to stay active when I can, but it really depends on the week. Some weeks are better than others.""",Yes,No,Yes,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I mean, I do my best to fit it in, but with my schedule, it's kind of hit or miss.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I wouldn't say I have a strict routine, but I do move around quite a bit during the day.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I like to think I get some exercise in, but it's not always consistent, you know?""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,inconclusive,not answered,"""I aim to, but life gets in the way sometimes, so it's hard to say for sure.""",Yes,No,Yes,No
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Oh, I just love trying out new recipes in the kitchen. Have you ever made homemade pasta before?""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""You know, my cat has been acting really funny lately. I think she might be plotting something.""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""Iâve been thinking about taking a road trip to the mountains. The fresh air there is just amazing.""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""I recently started watching that new series everyoneâs talking about. Have you seen it yet?""",No,No,No,
Feeling Generally Ill Flowchart,N9,Do you exercise regularly?,irrelevant,off-topic,"""My garden is finally starting to bloom. The roses are just beautiful this time of year.""",No,No,No,
